now,temperature,device-temperature,back-prediction,forward-prediction,last-update-delay,now-temperature,period,power,predict-temperature,resistance,set-power,then-temperature,tuned-prediction
816.001,185.9,166.2,184.154179204457,178.633655437921,0.544,177,1.5,1.296,181.393917321189,3.08642,1,177.5,179.086775183617
817.501,183.9,166.9,181.409214280594,176.185098918765,0.544,177.5,1.5,1.302,178.797156599679,3.0722,155,178,176.549851933674
819.001,196.5,167,180.085104067741,175.643028655429,0.544,178,1.5,150.315,177.864066361585,3.16454,155,178.5,175.741432584859
820.501,201,167,162.828614354769,164.243381603983,0.544,178.5,1.5,153.433,163.535997979376,3.19763,155,179,162.392301240834
822.001,204.3,167.1,164.470300902367,166.248660469846,0.544,179,1.5,153.794,165.359480686106,3.22188,1,179.5,164.260032739747
823.502,193.2,167.7,168.061204948215,168.814176890999,0.544,179.5,1.5,1.286,168.437690919607,3.14062,1,180,167.163108591925
825.001,189.8,168.1,185.826517448646,180.856320919813,0.544,180,1.5,1.284,183.34141918423,3.11526,1,180.5,181.107520022421
826.501,187.8,168.8,185.312598411495,179.954838284614,0.544,180.5,1.5,1.29,182.633718348055,3.10078,155,181,180.344548450599
828.001,200.2,169,183.592741638272,179.092170869596,0.544,181,1.5,150.412,181.342456253934,3.19155,155,181.5,179.191300006879
829.5,204.9,169.3,166.955020452917,168.170677499719,0.544,181.5,1.5,153.3,167.562848976318,3.22646,155,182,166.36414150831
831,208,169.6,167.955664811493,169.675108183899,0.544,182,1.5,153.882,168.815386497696,3.24906,1,182.5,167.686004567041
832.501,196.6,170,171.153502171079,171.890381267825,0.544,182.5,1.5,1.276,171.521941719452,3.16535,1,183,170.226513906375
834.001,193.1,170.3,189.023126499112,183.971896203033,0.544,183,1.5,1.274,186.497511351072,3.13972,1,183.5,184.234112160937
835.501,191.1,171,188.615418520579,183.14413520264,0.544,183.5,1.5,1.28,185.87977686161,3.125,155,184,183.555564726398
837.001,203.5,171.3,186.881542421076,182.270676266317,0.544,184,1.5,150.48,184.576109343696,3.21637,155,184.5,182.390322327424
838.501,208.3,171.7,170.443133179475,171.515612176696,0.544,184.5,1.5,153.362,170.979372678086,3.25131,155,185,169.738367022884
840.001,211.5,172.1,171.5492440375,173.12077602733,0.544,185,1.5,153.917,172.335010032415,3.2745,1,185.5,171.162165270149
841.5,200,172.9,174.481775470186,175.135320736334,0.544,185.5,1.5,1.266,174.80854810326,3.19048,1,186,173.481188405556
843.001,196.5,173.2,192.425946608197,187.257227018823,0.544,186,1.5,1.264,189.84158681351,3.16456,1,186.5,187.542538909707
844.501,194.5,173.7,192.018238629664,186.429561785903,0.544,186.5,1.5,1.27,189.223900207783,3.14961,155,187,186.863960590315
846.001,206.8,174,190.095386130114,185.402894163184,0.544,187,1.5,150.475,187.749140146649,3.23991,155,187.5,185.533836312901
847.501,211.5,174.1,173.539230850161,174.535539164311,0.544,187.5,1.5,153.352,174.037385007236,3.27488,155,188,172.766808975089
849.001,214.5,174.3,174.328318727353,175.865234195614,0.544,188,1.5,153.97,175.096776461483,3.29675,1,188.5,173.902572626942
850.501,202.8,175,177.065370606894,177.689872138813,0.544,188.5,1.5,1.258,177.377621372854,3.21086,1,189,176.031089801041
852.001,199.2,175.6,195.021991636846,189.792239424591,0.544,189,1.5,1.256,192.407115530719,3.18471,155,189.5,190.085475249886
853.501,211.6,175.7,194.671217106698,189.796231959951,0.544,189.5,1.5,150.606,192.233724533325,3.27533,155,190,189.967153021335
855.001,215.9,176,177.479060801255,178.464014240363,0.544,190,1.5,153.474,177.971537520809,3.3074,1,190.5,176.676653094962
856.501,204.9,176.6,180.069455301172,180.379441085726,0.544,190.5,1.5,1.252,180.224448193449,3.22632,1,191,178.813866958902
858.001,200.6,177.1,195.679846822067,190.62969286486,0.544,191,1.5,1.252,193.154769843463,3.19489,155,191.5,190.856743703932
859.501,213.3,177.3,196.540379669698,191.508022029005,0.544,191.5,1.5,150.431,194.024200849351,3.288,155,192,191.724487055989
861.001,217.6,177.7,179.200733527576,180.123061113098,0.544,192,1.5,153.453,179.661897320337,3.31961,155,192.5,178.347934595741
862.501,220.8,178.2,180.850002082822,182.105394257587,0.544,192.5,1.5,153.861,181.477698170204,3.34316,1,193,180.204479085534
864.001,209.2,178.6,183.604098307205,183.973969765761,0.544,193,1.5,1.24,183.789034036483,3.2577,1,193.5,182.36795327178
865.501,204.8,179.3,199.77701989435,194.613100967848,0.544,193.5,1.5,1.24,197.195060431099,3.22581,1,194,194.859460369843
867.001,203.4,179.6,201.562632713078,195.468616431285,0.544,194,1.5,1.244,198.515624572182,3.21543,155,194.5,196.031493641903
868.5,215.6,180.1,198.897558855316,193.933392597497,0.544,194.5,1.5,150.593,196.415475726407,3.30519,155,195,194.114229654608
870.001,220.2,180.4,182.139104458904,182.870647349514,0.544,195,1.5,153.251,182.504875904209,3.33875,155,195.5,181.146027794848
871.5,223.4,181.1,183.458799319107,184.623355005188,0.544,195.5,1.5,153.927,184.041077162147,3.3624,1,196,182.739955220703
873,211.3,181.2,185.258037877392,185.717024402293,0.544,196,1.5,1.234,185.487531139842,3.27362,1,196.5,184.070876074925
874.5,207.7,182,203.528759898649,198.002224455242,0.544,196.5,1.5,1.232,200.765492176945,3.24675,1,197,198.357242355347
876.001,205.5,182.3,202.814840861498,196.908310078935,0.544,197,1.5,1.238,199.861575470216,3.23102,155,197.5,197.399588115877
877.501,218.3,182.8,201.997388871897,196.748680945528,0.544,197.5,1.5,150.505,199.373034908712,3.32491,155,198,197.013891213649
879.001,222.6,183,184.201432914629,184.952769378015,0.544,198,1.5,153.407,184.577101146322,3.35601,155,198.5,183.209987661828
880.501,225.9,183.3,186.049954003331,187.09948900533,0.544,198.5,1.5,153.922,186.57472150433,3.38026,155,199,185.242423258608
882,228.6,183.8,188.032875556419,189.202674921954,0.544,199,1.5,154.073,188.617775239186,3.40068,1,199.5,187.293053962953
883.501,216.5,184,190.354955210463,190.640901041455,0.544,199.5,1.5,1.22,190.497928125959,3.31137,1,200,189.028455495646
885,212,184.6,206.876449053901,201.492406051053,0.544,200,1.5,1.22,204.184427552477,3.27869,1,200.5,201.781968466283
886.5,210.6,185,208.768272931247,202.421059654505,0.544,200.5,1.5,1.224,205.594666292876,3.26797,155,201,203.038590330993
888,222.9,185.2,206.259463712211,201.014253678873,0.544,201,1.5,150.75,203.636858695542,3.35821,155,201.5,201.258135893633
889.501,227.3,185.3,189.000559859227,189.559370766872,0.544,201.5,1.5,153.307,189.279965313049,3.39084,155,202,187.858482211539
891.001,230.4,185.8,190.329965721429,191.291408714994,0.544,202,1.5,154.021,190.810687218211,3.41373,1,202.5,189.44276195996
892.501,218.7,186.2,192.986196204367,193.064254130225,0.544,202.5,1.5,1.214,193.025225167296,3.32781,1,203,191.511085755824
894,214.2,186.6,209.078141119352,203.616374108816,0.544,203,1.5,1.214,206.347257614084,3.29489,1,203.5,203.923094322895
895.501,212.8,186.9,210.969964996697,204.544884472952,0.544,203.5,1.5,1.218,207.757424734825,3.28407,155,204,205.179752088494
897.001,224.8,187,207.888295324097,202.67395615914,0.544,204,1.5,150.792,205.281125741618,3.37221,155,204.5,202.899588903023
898.501,229.4,187.6,191.28963448136,191.715905504539,0.544,204.5,1.5,153.413,191.50276999295,3.40635,155,205,190.049560322329
900.001,232.5,187.9,192.42074208465,193.311617362627,0.544,205,1.5,154.012,192.866179723638,3.42883,155,205.5,191.476987780553
901.501,235.1,188.2,194.414583902513,195.394961732755,0.544,205.5,1.5,154.089,194.904772817634,3.44802,1,206,193.51902803337
903.001,223.3,188.9,197.402653866827,197.357226516496,0.544,206,1.5,1.202,197.379940191661,3.3612,1,206.5,195.825324642157
904.501,218.7,189.1,213.475314191635,207.886500593014,0.544,206.5,1.5,1.202,210.680907392324,3.32779,155,207,208.218309146365
906.001,231,189.4,213.781267381626,208.270392659201,0.544,207,1.5,150.751,211.025830020414,3.41816,155,207.5,208.573670680579
907.501,235.3,189.9,196.839427364198,197.165933749771,0.544,207.5,1.5,153.612,197.002680556984,3.44972,155,208,195.506720685663
909.001,238.2,190.6,197.889764401668,198.651977612549,0.544,208,1.5,154.002,198.270871007108,3.47095,1,208.5,196.83531743268
910.501,225.6,191,199.062408482447,199.188765262595,0.544,208.5,1.5,1.196,199.125586872521,3.37815,1,209,197.588785935609
912,221.8,191.6,217.427054195933,211.466009983002,0.544,209,1.5,1.194,214.446532089468,3.35008,1,209.5,211.911254727302
913.501,219.5,191.8,216.7193462174,210.349866408492,0.544,209.5,1.5,1.2,213.534606312946,3.33333,155,210,210.940647207567
915.001,231.9,192,215.187335265299,209.59744915688,0.544,210,1.5,150.747,212.392392211089,3.42427,155,210.5,209.922372832796
916.501,236.4,192,198.189823190291,198.404390976154,0.544,210.5,1.5,153.403,198.297107083222,3.45744,155,211,196.77776442862
918.001,239.5,192.6,199.425000073353,200.071544003291,0.544,211,1.5,153.994,199.748272038322,3.48016,1,211.5,198.287971289223
919.5,227.1,193,200.776367747141,200.784691193893,0.544,211.5,1.5,1.192,200.780529470517,3.38954,1,212,199.217832696111
921.001,223.3,193.4,218.928182239567,212.913347739649,0.544,212,1.5,1.19,215.920764989608,3.36134,155,212.5,213.371280734995
922.501,235.3,193.6,217.922708084691,212.358543955895,0.544,212.5,1.5,150.977,215.140626020293,3.44921,155,213,212.663194934615
924,239.8,193.7,201.549943839722,201.654502731604,0.544,213,1.5,153.494,201.602223285663,3.48245,1,213.5,200.050372607748
925.5,227.9,194.1,202.322120488199,202.122124471128,0.544,213.5,1.5,1.19,202.222122479663,3.39527,155,214,200.620848108096
927.001,238.3,194.3,216.266868522893,211.240306021742,0.544,214,1.5,151.453,213.753587272317,3.47161,1,214.5,211.364019021621
928.501,227.9,194.8,208.185884292579,207.30698137602,0.544,214.5,1.5,1.19,207.746432834299,3.39527,155,215,206.016436168008
930.001,238.2,195.1,214.035309751374,209.117788106519,0.544,215,1.5,151.476,211.576548928946,3.47109,1,215,209.212746979924
931.501,227.9,195.4,209.403623107513,208.453174967369,0.544,215,1.5,1.19,208.928399037441,3.39527,1,215,207.18231078506
933.001,224.1,195.9,219.728746261384,213.685179631882,0.544,215,1.5,1.188,216.706962946633,3.367,155,215,214.149940668827
934.5,236.5,195.9,219.524830384579,213.778514122551,0.544,215,1.5,150.701,216.651672253565,3.45857,155,215,214.140318786179
936.001,240.9,196.2,202.565310751759,202.659223518862,0.544,215,1.5,153.531,202.612267135311,3.49065,1,215,201.054091141372
937.5,229.5,196.4,204.341310510721,203.92636744793,0.544,215,1.5,1.186,204.133838979325,3.40678,1,215,202.490917105631
939,224.8,197,219.473615307552,213.699293172268,0.544,215,1.5,1.186,216.58645423991,3.37268,1,215,214.07107847915
940.501,223.3,197,221.371650243516,214.604142820237,0.544,215,1.5,1.19,217.987896531876,3.36134,1,215,215.315123507257
942.001,221.8,197,219.870522199882,213.156976293404,0.544,215,1.5,1.194,216.513749246643,3.35008,1,215,213.855060274378
943.5,219.5,197.2,216.7193462174,210.349866408492,0.544,215,1.5,1.2,213.534606312946,3.33333,1,215,210.940647207567
945.001,218,197.2,216.067702090798,209.490278333212,0.544,215,1.5,1.204,212.778990212005,3.32226,155,215,210.156390705093
946.501,230.1,197.2,213.28663182228,207.847551064773,0.544,215,1.5,150.642,210.567091443526,3.41159,155,215,208.127867634151
948,235.1,197,197.450669363719,197.54079164699,0.544,215,1.5,153.297,197.495730505354,3.44781,1,215,195.961258402452
949.501,224,196.9,199.235759970976,198.908824470528,0.544,215,1.5,1.2,199.072292220752,3.36683,1,215,197.466495938515
951,220.2,197,215.8259261523,209.92210290316,0.544,215,1.5,1.198,212.87401452773,3.3389,1,215,210.353988647202
952.501,218.7,196.7,216.768266112614,210.165817897374,0.544,215,1.5,1.202,213.467042004994,3.32779,155,215,210.837748992098
954.001,230.9,196.7,214.147234916821,208.653798754693,0.544,215,1.5,150.796,211.400516835757,3.41713,155,215,208.949428474517
955.501,235.5,196.7,197.410434101908,197.620552943134,0.544,215,1.5,153.295,197.515493522521,3.45086,1,215,195.999256263932
957.001,224,196.7,198.811120288416,198.614699574507,0.544,215,1.5,1.2,198.712909931461,3.36683,1,215,197.1287781222
958.501,220.2,196.8,215.8259261523,209.92210290316,0.544,215,1.5,1.198,212.87401452773,3.3389,1,215,210.353988647202
960.001,218.7,196.8,216.768266112614,210.165817897374,0.544,215,1.5,1.202,213.467042004994,3.32779,155,215,210.837748992098
961.501,231.2,196.7,214.727823973335,209.123980161747,0.544,215,1.5,150.705,211.925902067541,3.41919,155,215,209.455712658003
963.001,236,196.6,198.116526390301,198.245347774694,0.544,215,1.5,153.382,198.180937082497,3.4549,1,215,196.649056068373
964.501,224.8,196.3,199.903081592658,199.583329419086,0.544,215,1.5,1.198,199.743205505872,3.37248,1,215,198.135300587014
966,221,196.6,216.626490174117,210.694074178974,0.544,215,1.5,1.196,213.660282176545,3.34448,1,215,211.132617694579
967.501,218.7,196.9,215.918782195584,209.5778864396,0.544,215,1.5,1.202,212.748334317592,3.32779,155,215,210.162020130538
969,231.6,196.9,215.359512161321,209.613010169773,0.544,215,1.5,150.569,212.486261165547,3.42228,1,214.52,209.991906994148
970.5,222.5,197,202.776557204306,201.69560413725,0.544,214.5,1.5,1.204,202.236080670778,3.35559,1,213.08,200.500136315781
972.001,218.7,197,214.324798108666,208.474507388933,0.544,213.1,1.5,1.202,211.3996527488,3.32779,1,211.64,208.894020661677
973.501,216.5,196.7,213.823301188751,207.52817505134,0.544,211.6,1.5,1.208,210.675738120045,3.31126,1,210.21,208.105201957917
975.001,215.7,196.3,214.50928288376,207.785083673969,0.544,210.2,1.5,1.21,211.147183278865,3.30579,1,208.77,208.509045639462
976.501,214.2,195.8,212.264881981713,205.822789471326,0.544,208.8,1.5,1.214,209.04383572652,3.29489,1,207.33,206.457901609985
978,212.8,195.7,210.969964996697,204.544884472952,0.544,207.3,1.5,1.218,207.757424734825,3.28407,1,205.9,205.179752088494
979.501,211.3,195.3,209.362625894446,203.023325272523,0.544,205.9,1.5,1.222,206.192975583485,3.27332,1,204.46,203.635404034544
981.001,210.6,194.9,209.51154578966,202.93571512556,0.544,204.5,1.5,1.224,206.22363045761,3.26797,1,203.02,203.629775096425
982.501,209.1,194.6,207.160933828995,200.899324733969,0.544,203,1.5,1.228,204.030129281482,3.25733,1,201.58,201.49428640742
984.001,207.7,194.1,205.866016843979,199.621082562383,0.544,201.6,1.5,1.232,202.743549703181,3.24675,1,200.14,200.216221553421
985.501,207,193.8,205.908725680575,199.459912479975,0.544,200.1,1.5,1.234,202.684319080275,3.24149,1,198.71,200.126116584994
987,205.5,193.1,203.558113719911,197.423136669664,0.544,198.7,1.5,1.238,200.490625194787,3.23102,1,197.27,197.990728177211
988.501,204.8,192.8,203.707033615125,197.335524885758,0.544,197.3,1.5,1.24,200.521279250442,3.22581,1,195.83,197.985099664902
990.001,203.4,192,201.562632713078,195.468616431285,0.544,195.8,1.5,1.244,198.515624572182,3.21543,1,194.39,196.031493641903
991.501,202.7,192,201.605341549674,195.307427568482,0.544,194.4,1.5,1.246,198.456384559078,3.21027,1,192.96,195.941393750797
993.001,201.3,191.3,199.460940647627,193.440325335079,0.544,193,1.5,1.25,196.450632991353,3.2,1,191.52,193.987841681947
994.5,200.6,190.7,199.503649484224,193.279127647555,0.544,191.5,1.5,1.252,196.391388565889,3.19489,1,190.08,193.897744283481
996.001,199.9,190,198.803085462407,192.60298352873,0.544,190.1,1.5,1.254,195.703034495568,3.18979,1,188.65,193.21654037161
997.501,198.5,189.3,196.65868456036,190.735630428621,0.544,188.6,1.5,1.258,193.69715749449,3.17965,1,187.21,191.263060530214
999,197.9,188.7,196.907604455574,190.744556172084,0.544,187.2,1.5,1.26,193.826080313829,3.1746,1,185.77,191.354675749527
1000.5,196.5,188.2,194.656992494909,188.803433843083,0.544,185.8,1.5,1.264,191.730213168996,3.16456,1,184.33,189.316781529967
1002.001,195.8,187.3,194.699701331506,188.642216803501,0.544,184.3,1.5,1.266,191.670959067503,3.15956,1,182.89,189.226689861305
1003.501,194.5,186.6,192.761511488077,186.94467782748,0.544,182.9,1.5,1.27,189.853094657778,3.14961,1,181.46,187.455015977903
1005.001,193.8,186,192.698009266055,186.709843173845,0.544,181.5,1.5,1.272,189.70392621995,3.14465,1,180.02,187.280465037906
1006.501,193.1,184.9,191.997445244238,186.033495204891,0.544,180,1.5,1.274,189.015470224564,3.13972,1,178.58,186.599322640202
1008,192.4,184.1,191.296881222421,185.357127186165,0.544,178.6,1.5,1.276,188.327004204293,3.1348,1,177.15,185.918186613748
1009.501,191.1,183.7,189.358691378992,183.65933461416,0.544,177.1,1.5,1.28,186.509012996576,3.125,1,175.71,184.146593210575
1011.001,190.4,182.8,189.295189156971,183.424475275902,0.544,175.7,1.5,1.282,186.359832216436,3.12012,1,174.27,183.972050212865
1012.501,189.8,182.3,188.800836193772,182.918228818945,0.544,174.3,1.5,1.284,185.859532506358,3.11526,1,172.83,183.472628468464
1014,188.5,181.6,186.756435291725,181.146625033073,0.544,172.8,1.5,1.288,183.951530162399,3.10559,1,171.4,181.616639871604
1015.501,187.8,180.8,186.692933069703,180.911747491849,0.544,171.4,1.5,1.29,183.802340280776,3.10078,1,169.96,181.442102977669
1017,187.2,180.1,186.198580106504,180.405449168622,0.544,170,1.5,1.292,183.302014637563,3.09598,1,168.52,180.942698708157
1018.501,186.5,179.7,185.391805026069,179.655285796564,0.544,168.5,1.5,1.294,182.523545411317,3.09119,1,167.08,180.177162590244
1020.001,185.9,179,184.89745206287,179.148962147801,0.544,167.1,1.5,1.296,182.023207105335,3.08642,1,165.65,179.677767086308
1021.5,184.6,178.3,182.853051160823,177.377075672501,0.544,165.6,1.5,1.3,180.115063416662,3.07692,1,164.21,177.821876202765
1023.001,183.9,177.7,182.789548938802,177.142171882517,0.544,164.2,1.5,1.302,179.965860410659,3.0722,1,162.77,177.647348513706
1024.5,183.3,176.9,182.295195975603,176.635798768914,0.544,162.8,1.5,1.304,179.465497372259,3.06748,1,161.33,177.147970597467
1026.001,182.6,176.1,181.488420895168,175.885521653377,0.544,161.3,1.5,1.306,178.686971274272,3.06279,1,159.9,176.382474920211
1027.5,181.4,175.4,179.756442110357,174.357313377516,0.544,159.9,1.5,1.31,177.056877743936,3.05344,1,158.46,174.792783732846
1029,180.7,174.7,179.586728829717,174.048735894988,0.544,158.5,1.5,1.312,176.817732362352,3.04878,1,157.02,174.533816794667
1030.5,180.1,174.2,179.092375866518,173.542304016286,0.544,157,1.5,1.314,176.317339941402,3.04414,1,155.58,174.03446062915
1032.001,179.5,173.6,178.491811844702,172.962205928687,0.544,155.6,1.5,1.316,175.727008886694,3.03951,1,154.14,173.450662606714
1033.5,178.8,172.9,177.685036764267,172.211823073357,0.544,154.1,1.5,1.318,174.948429918812,3.0349,1,152.71,172.685206585708
1035.001,177.6,172,175.953057979456,170.68339843492,0.544,152.7,1.5,1.322,173.318228207188,3.02572,1,151.27,171.095597918489
1036.5,177,171.1,175.989555757434,170.5450704533,0.544,151.3,1.5,1.324,173.267313105367,3.02115,1,149.83,171.018302500301
1038,176.3,170.7,175.182780676999,169.794620671275,0.544,149.8,1.5,1.326,172.488700674137,3.01659,1,148.4,170.252872705792
1039.501,175.7,170,174.6884277138,169.288111662281,0.544,148.4,1.5,1.328,171.988269688041,3.01205,1,146.96,169.753546636934
1041.001,175.1,169.6,174.087863691983,168.707924015789,0.544,147,1.5,1.33,171.397893853886,3.00752,1,145.52,169.16978383334
1042.501,174.5,168.8,173.487299670167,168.127724528039,0.544,145.5,1.5,1.332,170.807512099103,3.003,1,144.08,168.586025852472
1044.001,173.9,168.1,172.88673564835,167.54751328649,0.544,144.1,1.5,1.334,170.21712446742,2.9985,1,142.65,168.002272699144
1045.501,173.3,167.4,172.286171626533,166.967290378044,0.544,142.6,1.5,1.336,169.626731002288,2.99401,1,141.21,167.418524378177
1047.001,172.7,167,171.685607604716,166.387055889051,0.544,141.2,1.5,1.338,169.036331746883,2.98954,1,139.77,166.834780894401
1048.501,171.4,166.2,169.641206702669,164.61430672832,0.544,139.8,1.5,1.342,167.127756715495,2.98063,1,138.33,164.979225461841
1050,170.8,165.7,169.783915539265,164.549644663354,0.544,138.3,1.5,1.344,167.16678010131,2.97619,1,136.9,164.98637188874
1051.5,170.2,165.4,169.183351517448,163.969362841072,0.544,136.9,1.5,1.346,166.57635717926,2.97177,1,135.46,164.402648611383
1053.001,169.6,164.7,168.582787495632,163.389069875769,0.544,135.5,1.5,1.348,165.9859286857,2.96736,1,134.02,163.818930196272
1054.5,169,164,167.982223473815,162.808765850497,0.544,134,1.5,1.35,165.395494662156,2.96296,1,132.58,163.235216648277
1056.001,168.4,163.4,167.381659451998,162.228450847789,0.544,132.6,1.5,1.352,164.805055149894,2.95858,1,131.15,162.651507972275
1057.5,167.8,162.8,166.781095430181,161.648124949664,0.544,131.1,1.5,1.354,164.214610189923,2.95421,1,129.71,162.067804173152
1059.001,167.3,162,166.386742466982,161.23812948869,0.544,129.7,1.5,1.356,163.812435977836,2.94985,1,128.27,161.665739146385
1060.5,166.1,161.7,164.442341564935,159.561726104293,0.544,128.3,1.5,1.36,162.002033834614,2.94118,1,126.83,159.907521258019
1062.001,165.5,160.9,164.478839342913,159.423369437563,0.544,126.8,1.5,1.362,161.951104390238,2.93686,1,125.4,159.830238156838
1063.5,164.9,160.1,163.878275321097,158.842992016808,0.544,125.4,1.5,1.364,161.360633668952,2.93255,1,123.96,159.246557999035
1065.001,164.3,159.6,163.27771129928,158.26260416906,0.544,124,1.5,1.366,160.77015773417,2.92826,1,122.52,158.662882746739
1066.501,163.7,159,162.677147277463,157.682205972938,0.544,122.5,1.5,1.368,160.1796766252,2.92398,1,121.08,158.07921240488
1068.001,163.1,158.1,162.076583255646,157.101797506576,0.544,121.1,1.5,1.37,159.589190381111,2.91971,1,119.64,157.495546978397
1069.5,162.6,157.6,161.682230292447,156.691745532426,0.544,119.6,1.5,1.372,159.186987912436,2.91545,1,118.21,157.093508405954
1071.001,162,157.2,160.975455212012,156.037615462848,0.544,118.2,1.5,1.374,158.50653533743,2.91121,1,116.77,156.425426429798
1072.501,161.4,156.6,160.374891190195,155.457178316264,0.544,116.8,1.5,1.376,157.91603475323,2.90698,1,115.33,155.841774957766
1074,160.8,156,159.774327168378,154.876731194585,0.544,115.3,1.5,1.378,157.325529181482,2.90276,1,113.9,155.258128420104
1075.501,159.7,155.3,158.142348383567,153.4440861425,0.544,113.9,1.5,1.382,155.793217263034,2.89436,1,112.46,153.766107669183
1077.001,159.1,154.7,158.072635102928,153.232004062868,0.544,112.5,1.5,1.384,155.652319582898,2.89017,1,111.02,153.604410023785
1078.501,158.6,153.9,157.678282139729,152.821906570305,0.544,111,1.5,1.386,155.250094355017,2.886,1,109.58,153.202394130947
1080.001,158,153.2,156.971507059294,152.16770138866,0.544,109.6,1.5,1.388,154.569604223977,2.88184,1,108.15,152.534349877436
1081.501,157.4,153.1,156.370943037477,151.587199158466,0.544,108.1,1.5,1.39,153.979071097971,2.8777,1,106.71,151.950731396684
1083.001,156.9,152.7,155.976590074278,151.17708301372,0.544,106.7,1.5,1.392,153.576836543999,2.87356,1,105.27,151.548725188999
1084.501,156.3,151.9,155.269814993843,150.522847054927,0.544,105.3,1.5,1.394,152.896331024385,2.86944,1,103.83,150.880697044684
1086.001,155.7,151.2,154.669250972027,149.942318158488,0.544,103.8,1.5,1.396,152.305784565257,2.86533,1,102.39,150.297092652661
1087.5,155.2,150.6,154.274898008828,149.532183764981,0.544,102.4,1.5,1.398,151.903540886904,2.86123,1,100.96,149.895096157878
1089.001,154.6,150,153.568122928393,148.877917695765,0.544,101,1.5,1.4,151.223020312079,2.85714,1,99.52,149.227084168931
1090.501,154.1,149.3,153.173769965194,148.46777170572,0.544,99.5,1.5,1.402,150.820770835457,2.85307,1,98.08,148.825093973972
1090.501,154.1,149.3,153.704620706371,148.836222280182,0.544,99.5,1.5,1.402,151.270421493277,2.85307,1,98.08,149.246998428981
